packet_id,packet_type,source_gui,dest_gui,path,hop_count,started_at,delivered_at,delay
15349,SENSOR_DATA,0,1,0->1,1,1934.741474,1934.741564,0.000090
15366,SENSOR_DATA,32,1,32->22->11->1,3,1936.965071,1936.965310,0.000239
15368,SENSOR_DATA,11,1,11->1,1,1936.999538,1936.999617,0.000079
15377,SENSOR_DATA,2,1,2->1,1,1937.907825,1937.907891,0.000066
15376,SENSOR_DATA,12,1,12->11->1,2,1937.907773,1937.907899,0.000125
15385,SENSOR_DATA,3,1,3->2->1,2,1938.527649,1938.527781,0.000132
15386,SENSOR_DATA,22,1,22->11->1,2,1938.607701,1938.607863,0.000162
15402,SENSOR_DATA,13,1,13->23->22->11->1,4,1940.598362,1940.598671,0.000309
15417,SENSOR_DATA,10,1,10->0->1,2,1942.081586,1942.081765,0.000179
15423,SENSOR_DATA,33,1,33->32->22->11->1,4,1942.598748,1942.599067,0.000319
15426,SENSOR_DATA,23,1,23->22->11->1,3,1942.787308,1942.787542,0.000234
15447,SENSOR_DATA,0,1,0->1,1,1944.741474,1944.741564,0.000090
15464,SENSOR_DATA,32,1,32->22->11->1,3,1946.965071,1946.965310,0.000239
15466,SENSOR_DATA,11,1,11->1,1,1946.999538,1946.999617,0.000079
15475,SENSOR_DATA,2,1,2->1,1,1947.907825,1947.907891,0.000066
15474,SENSOR_DATA,12,1,12->11->1,2,1947.907773,1947.907899,0.000125
15483,SENSOR_DATA,3,1,3->2->1,2,1948.527649,1948.527781,0.000132
15484,SENSOR_DATA,22,1,22->11->1,2,1948.607701,1948.607863,0.000162
15500,SENSOR_DATA,13,1,13->23->22->11->1,4,1950.598362,1950.598671,0.000309
15515,SENSOR_DATA,10,1,10->0->1,2,1952.081586,1952.081765,0.000179
15521,SENSOR_DATA,33,1,33->32->22->11->1,4,1952.598748,1952.599067,0.000319
15524,SENSOR_DATA,23,1,23->22->11->1,3,1952.787308,1952.787542,0.000234
15545,SENSOR_DATA,0,1,0->1,1,1954.741474,1954.741564,0.000090
15562,SENSOR_DATA,32,1,32->22->11->1,3,1956.965071,1956.965310,0.000239
15564,SENSOR_DATA,11,1,11->1,1,1956.999538,1956.999617,0.000079
15573,SENSOR_DATA,2,1,2->1,1,1957.907825,1957.907891,0.000066
15572,SENSOR_DATA,12,1,12->11->1,2,1957.907773,1957.907899,0.000125
15581,SENSOR_DATA,3,1,3->2->1,2,1958.527649,1958.527781,0.000132
15582,SENSOR_DATA,22,1,22->11->1,2,1958.607701,1958.607863,0.000162
15598,SENSOR_DATA,13,1,13->23->22->11->1,4,1960.598362,1960.598671,0.000309
15613,SENSOR_DATA,10,1,10->0->1,2,1962.081586,1962.081765,0.000179
15619,SENSOR_DATA,33,1,33->32->22->11->1,4,1962.598748,1962.599067,0.000319
15622,SENSOR_DATA,23,1,23->22->11->1,3,1962.787308,1962.787542,0.000234
15643,SENSOR_DATA,0,1,0->1,1,1964.741474,1964.741564,0.000090
15660,SENSOR_DATA,32,1,32->22->11->1,3,1966.965071,1966.965310,0.000239
15662,SENSOR_DATA,11,1,11->1,1,1966.999538,1966.999617,0.000079
15671,SENSOR_DATA,2,1,2->1,1,1967.907825,1967.907891,0.000066
15670,SENSOR_DATA,12,1,12->11->1,2,1967.907773,1967.907899,0.000125
15679,SENSOR_DATA,3,1,3->2->1,2,1968.527649,1968.527781,0.000132
15680,SENSOR_DATA,22,1,22->11->1,2,1968.607701,1968.607863,0.000162
15696,SENSOR_DATA,13,1,13->23->22->11->1,4,1970.598362,1970.598671,0.000309
15711,SENSOR_DATA,10,1,10->0->1,2,1972.081586,1972.081765,0.000179
15717,SENSOR_DATA,33,1,33->32->22->11->1,4,1972.598748,1972.599067,0.000319
15720,SENSOR_DATA,23,1,23->22->11->1,3,1972.787308,1972.787542,0.000234
15741,SENSOR_DATA,0,1,0->1,1,1974.741474,1974.741564,0.000090
15758,SENSOR_DATA,32,1,32->22->11->1,3,1976.965071,1976.965310,0.000239
15760,SENSOR_DATA,11,1,11->1,1,1976.999538,1976.999617,0.000079
15769,SENSOR_DATA,2,1,2->1,1,1977.907825,1977.907891,0.000066
15768,SENSOR_DATA,12,1,12->11->1,2,1977.907773,1977.907899,0.000125
15777,SENSOR_DATA,3,1,3->2->1,2,1978.527649,1978.527781,0.000132
15778,SENSOR_DATA,22,1,22->11->1,2,1978.607701,1978.607863,0.000162
15794,SENSOR_DATA,13,1,13->23->22->11->1,4,1980.598362,1980.598671,0.000309
15809,SENSOR_DATA,10,1,10->0->1,2,1982.081586,1982.081765,0.000179
15815,SENSOR_DATA,33,1,33->32->22->11->1,4,1982.598748,1982.599067,0.000319
15818,SENSOR_DATA,23,1,23->22->11->1,3,1982.787308,1982.787542,0.000234
15839,SENSOR_DATA,0,1,0->1,1,1984.741474,1984.741564,0.000090
15856,SENSOR_DATA,32,1,32->22->11->1,3,1986.965071,1986.965310,0.000239
15858,SENSOR_DATA,11,1,11->1,1,1986.999538,1986.999617,0.000079
15867,SENSOR_DATA,2,1,2->1,1,1987.907825,1987.907891,0.000066
15866,SENSOR_DATA,12,1,12->11->1,2,1987.907773,1987.907899,0.000125
15875,SENSOR_DATA,3,1,3->2->1,2,1988.527649,1988.527781,0.000132
15876,SENSOR_DATA,22,1,22->11->1,2,1988.607701,1988.607863,0.000162
15892,SENSOR_DATA,13,1,13->23->22->11->1,4,1990.598362,1990.598671,0.000309
15907,SENSOR_DATA,10,1,10->0->1,2,1992.081586,1992.081765,0.000179
15913,SENSOR_DATA,33,1,33->32->22->11->1,4,1992.598748,1992.599067,0.000319
15916,SENSOR_DATA,23,1,23->22->11->1,3,1992.787308,1992.787542,0.000234
15937,SENSOR_DATA,0,1,0->1,1,1994.741474,1994.741564,0.000090
15954,SENSOR_DATA,32,1,32->22->11->1,3,1996.965071,1996.965310,0.000239
15956,SENSOR_DATA,11,1,11->1,1,1996.999538,1996.999617,0.000079
15965,SENSOR_DATA,2,1,2->1,1,1997.907825,1997.907891,0.000066
15964,SENSOR_DATA,12,1,12->11->1,2,1997.907773,1997.907899,0.000125
15973,SENSOR_DATA,3,1,3->2->1,2,1998.527649,1998.527781,0.000132
15974,SENSOR_DATA,22,1,22->11->1,2,1998.607701,1998.607863,0.000162
15990,SENSOR_DATA,13,1,13->23->22->11->1,4,2000.598362,2000.598671,0.000309
16005,SENSOR_DATA,10,1,10->0->1,2,2002.081586,2002.081765,0.000179
16011,SENSOR_DATA,33,1,33->32->22->11->1,4,2002.598748,2002.599067,0.000319
16014,SENSOR_DATA,23,1,23->22->11->1,3,2002.787308,2002.787542,0.000234
16035,SENSOR_DATA,0,1,0->1,1,2004.741474,2004.741564,0.000090
16052,SENSOR_DATA,32,1,32->22->11->1,3,2006.965071,2006.965310,0.000239
16054,SENSOR_DATA,11,1,11->1,1,2006.999538,2006.999617,0.000079
16063,SENSOR_DATA,2,1,2->1,1,2007.907825,2007.907891,0.000066
16062,SENSOR_DATA,12,1,12->11->1,2,2007.907773,2007.907899,0.000125
16071,SENSOR_DATA,3,1,3->2->1,2,2008.527649,2008.527781,0.000132
16072,SENSOR_DATA,22,1,22->11->1,2,2008.607701,2008.607863,0.000162
16088,SENSOR_DATA,13,1,13->23->22->11->1,4,2010.598362,2010.598671,0.000309
16103,SENSOR_DATA,10,1,10->0->1,2,2012.081586,2012.081765,0.000179
16109,SENSOR_DATA,33,1,33->32->22->11->1,4,2012.598748,2012.599067,0.000319
16112,SENSOR_DATA,23,1,23->22->11->1,3,2012.787308,2012.787542,0.000234
16133,SENSOR_DATA,0,1,0->1,1,2014.741474,2014.741564,0.000090
16150,SENSOR_DATA,32,1,32->22->11->1,3,2016.965071,2016.965310,0.000239
16152,SENSOR_DATA,11,1,11->1,1,2016.999538,2016.999617,0.000079
16161,SENSOR_DATA,2,1,2->1,1,2017.907825,2017.907891,0.000066
16160,SENSOR_DATA,12,1,12->11->1,2,2017.907773,2017.907899,0.000125
16169,SENSOR_DATA,3,1,3->2->1,2,2018.527649,2018.527781,0.000132
16170,SENSOR_DATA,22,1,22->11->1,2,2018.607701,2018.607863,0.000162
16186,SENSOR_DATA,13,1,13->23->22->11->1,4,2020.598362,2020.598671,0.000309
16201,SENSOR_DATA,10,1,10->0->1,2,2022.081586,2022.081765,0.000179
16207,SENSOR_DATA,33,1,33->32->22->11->1,4,2022.598748,2022.599067,0.000319
16210,SENSOR_DATA,23,1,23->22->11->1,3,2022.787308,2022.787542,0.000234
16231,SENSOR_DATA,0,1,0->1,1,2024.741474,2024.741564,0.000090
16248,SENSOR_DATA,32,1,32->22->11->1,3,2026.965071,2026.965310,0.000239
16250,SENSOR_DATA,11,1,11->1,1,2026.999538,2026.999617,0.000079
16259,SENSOR_DATA,2,1,2->1,1,2027.907825,2027.907891,0.000066
16258,SENSOR_DATA,12,1,12->11->1,2,2027.907773,2027.907899,0.000125
16267,SENSOR_DATA,3,1,3->2->1,2,2028.527649,2028.527781,0.000132
16268,SENSOR_DATA,22,1,22->11->1,2,2028.607701,2028.607863,0.000162
16284,SENSOR_DATA,13,1,13->23->22->11->1,4,2030.598362,2030.598671,0.000309
16299,SENSOR_DATA,10,1,10->0->1,2,2032.081586,2032.081765,0.000179
16305,SENSOR_DATA,33,1,33->32->22->11->1,4,2032.598748,2032.599067,0.000319
16308,SENSOR_DATA,23,1,23->22->11->1,3,2032.787308,2032.787542,0.000234
16329,SENSOR_DATA,0,1,0->1,1,2034.741474,2034.741564,0.000090
16346,SENSOR_DATA,32,1,32->22->11->1,3,2036.965071,2036.965310,0.000239
16348,SENSOR_DATA,11,1,11->1,1,2036.999538,2036.999617,0.000079
16357,SENSOR_DATA,2,1,2->1,1,2037.907825,2037.907891,0.000066
16356,SENSOR_DATA,12,1,12->11->1,2,2037.907773,2037.907899,0.000125
16365,SENSOR_DATA,3,1,3->2->1,2,2038.527649,2038.527781,0.000132
16366,SENSOR_DATA,22,1,22->11->1,2,2038.607701,2038.607863,0.000162
16382,SENSOR_DATA,13,1,13->23->22->11->1,4,2040.598362,2040.598671,0.000309
16397,SENSOR_DATA,10,1,10->0->1,2,2042.081586,2042.081765,0.000179
16403,SENSOR_DATA,33,1,33->32->22->11->1,4,2042.598748,2042.599067,0.000319
16406,SENSOR_DATA,23,1,23->22->11->1,3,2042.787308,2042.787542,0.000234
16427,SENSOR_DATA,0,1,0->1,1,2044.741474,2044.741564,0.000090
16444,SENSOR_DATA,32,1,32->22->11->1,3,2046.965071,2046.965310,0.000239
16446,SENSOR_DATA,11,1,11->1,1,2046.999538,2046.999617,0.000079
16455,SENSOR_DATA,2,1,2->1,1,2047.907825,2047.907891,0.000066
16454,SENSOR_DATA,12,1,12->11->1,2,2047.907773,2047.907899,0.000125
16463,SENSOR_DATA,3,1,3->2->1,2,2048.527649,2048.527781,0.000132
16464,SENSOR_DATA,22,1,22->11->1,2,2048.607701,2048.607863,0.000162
16480,SENSOR_DATA,13,1,13->23->22->11->1,4,2050.598362,2050.598671,0.000309
16495,SENSOR_DATA,10,1,10->0->1,2,2052.081586,2052.081765,0.000179
16501,SENSOR_DATA,33,1,33->32->22->11->1,4,2052.598748,2052.599067,0.000319
16504,SENSOR_DATA,23,1,23->22->11->1,3,2052.787308,2052.787542,0.000234
16525,SENSOR_DATA,0,1,0->1,1,2054.741474,2054.741564,0.000090
16542,SENSOR_DATA,32,1,32->22->11->1,3,2056.965071,2056.965310,0.000239
16544,SENSOR_DATA,11,1,11->1,1,2056.999538,2056.999617,0.000079
16553,SENSOR_DATA,2,1,2->1,1,2057.907825,2057.907891,0.000066
16552,SENSOR_DATA,12,1,12->11->1,2,2057.907773,2057.907899,0.000125
16561,SENSOR_DATA,3,1,3->2->1,2,2058.527649,2058.527781,0.000132
16562,SENSOR_DATA,22,1,22->11->1,2,2058.607701,2058.607863,0.000162
16578,SENSOR_DATA,13,1,13->23->22->11->1,4,2060.598362,2060.598671,0.000309
16593,SENSOR_DATA,10,1,10->0->1,2,2062.081586,2062.081765,0.000179
16599,SENSOR_DATA,33,1,33->32->22->11->1,4,2062.598748,2062.599067,0.000319
16602,SENSOR_DATA,23,1,23->22->11->1,3,2062.787308,2062.787542,0.000234
16623,SENSOR_DATA,0,1,0->1,1,2064.741474,2064.741564,0.000090
16640,SENSOR_DATA,32,1,32->22->11->1,3,2066.965071,2066.965310,0.000239
16642,SENSOR_DATA,11,1,11->1,1,2066.999538,2066.999617,0.000079
16651,SENSOR_DATA,2,1,2->1,1,2067.907825,2067.907891,0.000066
16650,SENSOR_DATA,12,1,12->11->1,2,2067.907773,2067.907899,0.000125
16659,SENSOR_DATA,3,1,3->2->1,2,2068.527649,2068.527781,0.000132
16660,SENSOR_DATA,22,1,22->11->1,2,2068.607701,2068.607863,0.000162
16676,SENSOR_DATA,13,1,13->23->22->11->1,4,2070.598362,2070.598671,0.000309
16691,SENSOR_DATA,10,1,10->0->1,2,2072.081586,2072.081765,0.000179
16697,SENSOR_DATA,33,1,33->32->22->11->1,4,2072.598748,2072.599067,0.000319
16700,SENSOR_DATA,23,1,23->22->11->1,3,2072.787308,2072.787542,0.000234
16721,SENSOR_DATA,0,1,0->1,1,2074.741474,2074.741564,0.000090
16738,SENSOR_DATA,32,1,32->22->11->1,3,2076.965071,2076.965310,0.000239
16740,SENSOR_DATA,11,1,11->1,1,2076.999538,2076.999617,0.000079
16749,SENSOR_DATA,2,1,2->1,1,2077.907825,2077.907891,0.000066
16748,SENSOR_DATA,12,1,12->11->1,2,2077.907773,2077.907899,0.000125
16757,SENSOR_DATA,3,1,3->2->1,2,2078.527649,2078.527781,0.000132
16758,SENSOR_DATA,22,1,22->11->1,2,2078.607701,2078.607863,0.000162
16774,SENSOR_DATA,13,1,13->23->22->11->1,4,2080.598362,2080.598671,0.000309
16789,SENSOR_DATA,10,1,10->0->1,2,2082.081586,2082.081765,0.000179
16795,SENSOR_DATA,33,1,33->32->22->11->1,4,2082.598748,2082.599067,0.000319
16798,SENSOR_DATA,23,1,23->22->11->1,3,2082.787308,2082.787542,0.000234
16819,SENSOR_DATA,0,1,0->1,1,2084.741474,2084.741564,0.000090
16836,SENSOR_DATA,32,1,32->22->11->1,3,2086.965071,2086.965310,0.000239
16838,SENSOR_DATA,11,1,11->1,1,2086.999538,2086.999617,0.000079
16847,SENSOR_DATA,2,1,2->1,1,2087.907825,2087.907891,0.000066
16846,SENSOR_DATA,12,1,12->11->1,2,2087.907773,2087.907899,0.000125
16855,SENSOR_DATA,3,1,3->2->1,2,2088.527649,2088.527781,0.000132
16856,SENSOR_DATA,22,1,22->11->1,2,2088.607701,2088.607863,0.000162
16872,SENSOR_DATA,13,1,13->23->22->11->1,4,2090.598362,2090.598671,0.000309
16887,SENSOR_DATA,10,1,10->0->1,2,2092.081586,2092.081765,0.000179
16893,SENSOR_DATA,33,1,33->32->22->11->1,4,2092.598748,2092.599067,0.000319
16896,SENSOR_DATA,23,1,23->22->11->1,3,2092.787308,2092.787542,0.000234
16917,SENSOR_DATA,0,1,0->1,1,2094.741474,2094.741564,0.000090
16934,SENSOR_DATA,32,1,32->22->11->1,3,2096.965071,2096.965310,0.000239
16936,SENSOR_DATA,11,1,11->1,1,2096.999538,2096.999617,0.000079
16945,SENSOR_DATA,2,1,2->1,1,2097.907825,2097.907891,0.000066
16944,SENSOR_DATA,12,1,12->11->1,2,2097.907773,2097.907899,0.000125
16953,SENSOR_DATA,3,1,3->2->1,2,2098.527649,2098.527781,0.000132
16954,SENSOR_DATA,22,1,22->11->1,2,2098.607701,2098.607863,0.000162
16970,SENSOR_DATA,13,1,13->23->22->11->1,4,2100.598362,2100.598671,0.000309
16985,SENSOR_DATA,10,1,10->0->1,2,2102.081586,2102.081765,0.000179
16991,SENSOR_DATA,33,1,33->32->22->11->1,4,2102.598748,2102.599067,0.000319
16994,SENSOR_DATA,23,1,23->22->11->1,3,2102.787308,2102.787542,0.000234
17015,SENSOR_DATA,0,1,0->1,1,2104.741474,2104.741564,0.000090
17032,SENSOR_DATA,32,1,32->22->11->1,3,2106.965071,2106.965310,0.000239
17034,SENSOR_DATA,11,1,11->1,1,2106.999538,2106.999617,0.000079
17043,SENSOR_DATA,2,1,2->1,1,2107.907825,2107.907891,0.000066
17042,SENSOR_DATA,12,1,12->11->1,2,2107.907773,2107.907899,0.000125
17051,SENSOR_DATA,3,1,3->2->1,2,2108.527649,2108.527781,0.000132
17052,SENSOR_DATA,22,1,22->11->1,2,2108.607701,2108.607863,0.000162
17068,SENSOR_DATA,13,1,13->23->22->11->1,4,2110.598362,2110.598671,0.000309
17083,SENSOR_DATA,10,1,10->0->1,2,2112.081586,2112.081765,0.000179
17089,SENSOR_DATA,33,1,33->32->22->11->1,4,2112.598748,2112.599067,0.000319
17092,SENSOR_DATA,23,1,23->22->11->1,3,2112.787308,2112.787542,0.000234
17113,SENSOR_DATA,0,1,0->1,1,2114.741474,2114.741564,0.000090
17130,SENSOR_DATA,32,1,32->22->11->1,3,2116.965071,2116.965310,0.000239
17132,SENSOR_DATA,11,1,11->1,1,2116.999538,2116.999617,0.000079
17141,SENSOR_DATA,2,1,2->1,1,2117.907825,2117.907891,0.000066
17140,SENSOR_DATA,12,1,12->11->1,2,2117.907773,2117.907899,0.000125
17149,SENSOR_DATA,3,1,3->2->1,2,2118.527649,2118.527781,0.000132
17150,SENSOR_DATA,22,1,22->11->1,2,2118.607701,2118.607863,0.000162
17166,SENSOR_DATA,13,1,13->23->22->11->1,4,2120.598362,2120.598671,0.000309
17181,SENSOR_DATA,10,1,10->0->1,2,2122.081586,2122.081765,0.000179
17187,SENSOR_DATA,33,1,33->32->22->11->1,4,2122.598748,2122.599067,0.000319
17190,SENSOR_DATA,23,1,23->22->11->1,3,2122.787308,2122.787542,0.000234
17211,SENSOR_DATA,0,1,0->1,1,2124.741474,2124.741564,0.000090
17228,SENSOR_DATA,32,1,32->22->11->1,3,2126.965071,2126.965310,0.000239
17230,SENSOR_DATA,11,1,11->1,1,2126.999538,2126.999617,0.000079
17239,SENSOR_DATA,2,1,2->1,1,2127.907825,2127.907891,0.000066
17238,SENSOR_DATA,12,1,12->11->1,2,2127.907773,2127.907899,0.000125
17247,SENSOR_DATA,3,1,3->2->1,2,2128.527649,2128.527781,0.000132
17248,SENSOR_DATA,22,1,22->11->1,2,2128.607701,2128.607863,0.000162
17264,SENSOR_DATA,13,1,13->23->22->11->1,4,2130.598362,2130.598671,0.000309
17279,SENSOR_DATA,10,1,10->0->1,2,2132.081586,2132.081765,0.000179
17285,SENSOR_DATA,33,1,33->32->22->11->1,4,2132.598748,2132.599067,0.000319
17288,SENSOR_DATA,23,1,23->22->11->1,3,2132.787308,2132.787542,0.000234
17309,SENSOR_DATA,0,1,0->1,1,2134.741474,2134.741564,0.000090
17326,SENSOR_DATA,32,1,32->22->11->1,3,2136.965071,2136.965310,0.000239
17328,SENSOR_DATA,11,1,11->1,1,2136.999538,2136.999617,0.000079
17337,SENSOR_DATA,2,1,2->1,1,2137.907825,2137.907891,0.000066
17336,SENSOR_DATA,12,1,12->11->1,2,2137.907773,2137.907899,0.000125
17345,SENSOR_DATA,3,1,3->2->1,2,2138.527649,2138.527781,0.000132
17346,SENSOR_DATA,22,1,22->11->1,2,2138.607701,2138.607863,0.000162
17362,SENSOR_DATA,13,1,13->23->22->11->1,4,2140.598362,2140.598671,0.000309
17377,SENSOR_DATA,10,1,10->0->1,2,2142.081586,2142.081765,0.000179
17383,SENSOR_DATA,33,1,33->32->22->11->1,4,2142.598748,2142.599067,0.000319
17386,SENSOR_DATA,23,1,23->22->11->1,3,2142.787308,2142.787542,0.000234
17407,SENSOR_DATA,0,1,0->1,1,2144.741474,2144.741564,0.000090
17424,SENSOR_DATA,32,1,32->22->11->1,3,2146.965071,2146.965310,0.000239
17426,SENSOR_DATA,11,1,11->1,1,2146.999538,2146.999617,0.000079
17435,SENSOR_DATA,2,1,2->1,1,2147.907825,2147.907891,0.000066
17434,SENSOR_DATA,12,1,12->11->1,2,2147.907773,2147.907899,0.000125
17443,SENSOR_DATA,3,1,3->2->1,2,2148.527649,2148.527781,0.000132
17444,SENSOR_DATA,22,1,22->11->1,2,2148.607701,2148.607863,0.000162
17460,SENSOR_DATA,13,1,13->23->22->11->1,4,2150.598362,2150.598671,0.000309
17475,SENSOR_DATA,10,1,10->0->1,2,2152.081586,2152.081765,0.000179
17481,SENSOR_DATA,33,1,33->32->22->11->1,4,2152.598748,2152.599067,0.000319
17484,SENSOR_DATA,23,1,23->22->11->1,3,2152.787308,2152.787542,0.000234
17505,SENSOR_DATA,0,1,0->1,1,2154.741474,2154.741564,0.000090
17522,SENSOR_DATA,32,1,32->22->11->1,3,2156.965071,2156.965310,0.000239
17524,SENSOR_DATA,11,1,11->1,1,2156.999538,2156.999617,0.000079
17533,SENSOR_DATA,2,1,2->1,1,2157.907825,2157.907891,0.000066
17532,SENSOR_DATA,12,1,12->11->1,2,2157.907773,2157.907899,0.000125
17541,SENSOR_DATA,3,1,3->2->1,2,2158.527649,2158.527781,0.000132
17542,SENSOR_DATA,22,1,22->11->1,2,2158.607701,2158.607863,0.000162
17558,SENSOR_DATA,13,1,13->23->22->11->1,4,2160.598362,2160.598671,0.000309
17573,SENSOR_DATA,10,1,10->0->1,2,2162.081586,2162.081765,0.000179
17579,SENSOR_DATA,33,1,33->32->22->11->1,4,2162.598748,2162.599067,0.000319
17582,SENSOR_DATA,23,1,23->22->11->1,3,2162.787308,2162.787542,0.000234
17603,SENSOR_DATA,0,1,0->1,1,2164.741474,2164.741564,0.000090
17620,SENSOR_DATA,32,1,32->22->11->1,3,2166.965071,2166.965310,0.000239
17622,SENSOR_DATA,11,1,11->1,1,2166.999538,2166.999617,0.000079
17631,SENSOR_DATA,2,1,2->1,1,2167.907825,2167.907891,0.000066
17630,SENSOR_DATA,12,1,12->11->1,2,2167.907773,2167.907899,0.000125
17639,SENSOR_DATA,3,1,3->2->1,2,2168.527649,2168.527781,0.000132
17640,SENSOR_DATA,22,1,22->11->1,2,2168.607701,2168.607863,0.000162
17656,SENSOR_DATA,13,1,13->23->22->11->1,4,2170.598362,2170.598671,0.000309
17671,SENSOR_DATA,10,1,10->0->1,2,2172.081586,2172.081765,0.000179
17677,SENSOR_DATA,33,1,33->32->22->11->1,4,2172.598748,2172.599067,0.000319
17680,SENSOR_DATA,23,1,23->22->11->1,3,2172.787308,2172.787542,0.000234
17701,SENSOR_DATA,0,1,0->1,1,2174.741474,2174.741564,0.000090
17718,SENSOR_DATA,32,1,32->22->11->1,3,2176.965071,2176.965310,0.000239
17720,SENSOR_DATA,11,1,11->1,1,2176.999538,2176.999617,0.000079
17729,SENSOR_DATA,2,1,2->1,1,2177.907825,2177.907891,0.000066
17728,SENSOR_DATA,12,1,12->11->1,2,2177.907773,2177.907899,0.000125
17737,SENSOR_DATA,3,1,3->2->1,2,2178.527649,2178.527781,0.000132
17738,SENSOR_DATA,22,1,22->11->1,2,2178.607701,2178.607863,0.000162
17754,SENSOR_DATA,13,1,13->23->22->11->1,4,2180.598362,2180.598671,0.000309
17769,SENSOR_DATA,10,1,10->0->1,2,2182.081586,2182.081765,0.000179
17775,SENSOR_DATA,33,1,33->32->22->11->1,4,2182.598748,2182.599067,0.000319
17778,SENSOR_DATA,23,1,23->22->11->1,3,2182.787308,2182.787542,0.000234
17799,SENSOR_DATA,0,1,0->1,1,2184.741474,2184.741564,0.000090
17816,SENSOR_DATA,32,1,32->22->11->1,3,2186.965071,2186.965310,0.000239
17818,SENSOR_DATA,11,1,11->1,1,2186.999538,2186.999617,0.000079
17827,SENSOR_DATA,2,1,2->1,1,2187.907825,2187.907891,0.000066
17826,SENSOR_DATA,12,1,12->11->1,2,2187.907773,2187.907899,0.000125
17835,SENSOR_DATA,3,1,3->2->1,2,2188.527649,2188.527781,0.000132
17836,SENSOR_DATA,22,1,22->11->1,2,2188.607701,2188.607863,0.000162
17852,SENSOR_DATA,13,1,13->23->22->11->1,4,2190.598362,2190.598671,0.000309
17867,SENSOR_DATA,10,1,10->0->1,2,2192.081586,2192.081765,0.000179
17873,SENSOR_DATA,33,1,33->32->22->11->1,4,2192.598748,2192.599067,0.000319
17876,SENSOR_DATA,23,1,23->22->11->1,3,2192.787308,2192.787542,0.000234
17897,SENSOR_DATA,0,1,0->1,1,2194.741474,2194.741564,0.000090
17914,SENSOR_DATA,32,1,32->22->11->1,3,2196.965071,2196.965310,0.000239
17916,SENSOR_DATA,11,1,11->1,1,2196.999538,2196.999617,0.000079
17925,SENSOR_DATA,2,1,2->1,1,2197.907825,2197.907891,0.000066
17924,SENSOR_DATA,12,1,12->11->1,2,2197.907773,2197.907899,0.000125
17933,SENSOR_DATA,3,1,3->2->1,2,2198.527649,2198.527781,0.000132
17934,SENSOR_DATA,22,1,22->11->1,2,2198.607701,2198.607863,0.000162
17950,SENSOR_DATA,13,1,13->23->22->11->1,4,2200.598362,2200.598671,0.000309
17965,SENSOR_DATA,10,1,10->0->1,2,2202.081586,2202.081765,0.000179
17971,SENSOR_DATA,33,1,33->32->22->11->1,4,2202.598748,2202.599067,0.000319
17974,SENSOR_DATA,23,1,23->22->11->1,3,2202.787308,2202.787542,0.000234
17995,SENSOR_DATA,0,1,0->1,1,2204.741474,2204.741564,0.000090
18012,SENSOR_DATA,32,1,32->22->11->1,3,2206.965071,2206.965310,0.000239
18014,SENSOR_DATA,11,1,11->1,1,2206.999538,2206.999617,0.000079
18023,SENSOR_DATA,2,1,2->1,1,2207.907825,2207.907891,0.000066
18022,SENSOR_DATA,12,1,12->11->1,2,2207.907773,2207.907899,0.000125
18031,SENSOR_DATA,3,1,3->2->1,2,2208.527649,2208.527781,0.000132
18032,SENSOR_DATA,22,1,22->11->1,2,2208.607701,2208.607863,0.000162
18048,SENSOR_DATA,13,1,13->23->22->11->1,4,2210.598362,2210.598671,0.000309
18063,SENSOR_DATA,10,1,10->0->1,2,2212.081586,2212.081765,0.000179
18069,SENSOR_DATA,33,1,33->32->22->11->1,4,2212.598748,2212.599067,0.000319
18072,SENSOR_DATA,23,1,23->22->11->1,3,2212.787308,2212.787542,0.000234
18093,SENSOR_DATA,0,1,0->1,1,2214.741474,2214.741564,0.000090
18110,SENSOR_DATA,32,1,32->22->11->1,3,2216.965071,2216.965310,0.000239
18112,SENSOR_DATA,11,1,11->1,1,2216.999538,2216.999617,0.000079
18121,SENSOR_DATA,2,1,2->1,1,2217.907825,2217.907891,0.000066
18120,SENSOR_DATA,12,1,12->11->1,2,2217.907773,2217.907899,0.000125
18129,SENSOR_DATA,3,1,3->2->1,2,2218.527649,2218.527781,0.000132
18130,SENSOR_DATA,22,1,22->11->1,2,2218.607701,2218.607863,0.000162
18146,SENSOR_DATA,13,1,13->23->22->11->1,4,2220.598362,2220.598671,0.000309
18161,SENSOR_DATA,10,1,10->0->1,2,2222.081586,2222.081765,0.000179
18167,SENSOR_DATA,33,1,33->32->22->11->1,4,2222.598748,2222.599067,0.000319
18170,SENSOR_DATA,23,1,23->22->11->1,3,2222.787308,2222.787542,0.000234
18191,SENSOR_DATA,0,1,0->1,1,2224.741474,2224.741564,0.000090
18208,SENSOR_DATA,32,1,32->22->11->1,3,2226.965071,2226.965310,0.000239
